timestamp,price,short_ma,long_ma,signal
2025-10-20 10:27:49.468989+09:00,108180.0,,,HOLD
2025-10-20 10:28:49.802686+09:00,108185.99,,,HOLD
2025-10-20 10:29:50.149365+09:00,108096.26,,,HOLD
2025-10-20 10:30:50.485615+09:00,108154.74,,,HOLD
2025-10-20 10:31:50.821340+09:00,108166.51,,,HOLD
2025-10-20 10:32:51.155330+09:00,108108.33,,,HOLD
2025-10-20 10:33:51.490932+09:00,108015.92,,,HOLD
2025-10-20 10:34:51.822196+09:00,108000.84,,,HOLD
2025-10-20 10:35:52.156787+09:00,108032.68,,,HOLD
2025-10-20 10:36:52.490539+09:00,108070.16,,,HOLD
2025-10-20 10:37:52.826921+09:00,107989.02,,,HOLD
2025-10-20 10:38:53.164714+09:00,108020.64,,,HOLD
2025-10-20 10:39:53.509057+09:00,107974.73,,,HOLD
2025-10-20 10:40:53.846034+09:00,107984.27,,,HOLD
2025-10-20 10:41:54.179800+09:00,108030.49,,,HOLD
2025-10-20 10:42:54.510647+09:00,108088.79,,,HOLD
2025-10-20 10:43:54.849544+09:00,108118.24,,,HOLD
2025-10-20 10:44:55.179314+09:00,108079.83,,,HOLD
2025-10-20 10:45:55.520024+09:00,108079.9,,,HOLD
2025-10-20 10:46:55.866708+09:00,108076.47,,,HOLD
2025-10-20 10:47:56.205535+09:00,108065.0,,,HOLD
2025-10-20 10:48:56.557516+09:00,108108.04,,,HOLD
2025-10-20 10:49:56.877196+09:00,108125.52,,,HOLD
2025-10-20 10:50:57.210998+09:00,108178.01,,,HOLD
2025-10-20 10:51:57.550868+09:00,108138.0,,,HOLD
2025-10-20 10:52:57.868858+09:00,108091.35,,,HOLD
2025-10-20 10:53:58.173654+09:00,108086.54,,,HOLD
2025-10-20 10:54:58.479807+09:00,108143.99,,,HOLD
2025-10-20 10:55:58.820262+09:00,108139.55,,,HOLD
2025-10-20 10:56:59.154013+09:00,108112.11,,,HOLD
2025-10-20 10:57:59.457325+09:00,108129.02,,,HOLD
2025-10-20 10:58:59.766699+09:00,108055.37,,,HOLD
2025-10-20 11:00:00.070756+09:00,108053.58,,,HOLD
2025-10-20 11:01:00.372350+09:00,107975.01,,,HOLD
2025-10-20 11:02:00.710284+09:00,107941.45,,,HOLD
2025-10-20 11:03:01.053658+09:00,107901.1,,,HOLD
2025-10-20 11:04:01.388267+09:00,107990.13,,,HOLD
2025-10-20 11:05:01.719444+09:00,107967.15,,,HOLD
2025-10-20 11:06:02.057427+09:00,107917.64,,,HOLD
2025-10-20 11:07:02.396254+09:00,107969.58,,,HOLD
2025-10-20 11:08:02.730276+09:00,107893.3,,,HOLD
2025-10-20 11:09:03.067352+09:00,107905.97,,,HOLD
2025-10-20 11:10:03.377698+09:00,107895.41,,,HOLD
2025-10-20 11:11:03.687287+09:00,107911.03,,,HOLD
2025-10-20 11:12:03.999464+09:00,107861.11,,,HOLD
2025-10-20 11:13:04.304912+09:00,107984.56,,,HOLD
2025-10-20 11:14:04.614977+09:00,108050.0,,,HOLD
2025-10-20 11:15:04.923352+09:00,108009.21,,,HOLD
2025-10-20 11:16:05.231032+09:00,108079.99,,,HOLD
2025-10-20 11:17:05.526754+09:00,108276.05,108048.17,,HOLD
2025-10-20 11:18:05.827100+09:00,108404.01,108052.65,,HOLD
2025-10-20 11:19:06.138236+09:00,108396.76,108056.87,,HOLD
2025-10-20 11:20:06.449173+09:00,108319.76,108061.34,,HOLD
2025-10-20 11:21:06.757944+09:00,108439.47,108067.03,,HOLD
2025-10-20 11:22:07.065467+09:00,108403.45,108071.77,,HOLD
2025-10-20 11:23:07.377290+09:00,108474.43,108079.09,,HOLD
2025-10-20 11:24:07.687558+09:00,108510.5,108088.98,,HOLD
2025-10-20 11:25:07.997425+09:00,108445.83,108097.88,,HOLD
2025-10-20 11:26:08.286762+09:00,108400.0,108105.23,,HOLD
2025-10-20 11:27:08.576440+09:00,108374.93,108111.33,,HOLD
2025-10-20 11:28:08.890215+09:00,108397.15,108119.49,,HOLD
2025-10-20 11:29:09.193993+09:00,108397.15,108127.02,,HOLD
2025-10-20 11:30:09.509904+09:00,108417.98,108135.88,,HOLD
2025-10-20 11:31:09.821264+09:00,108373.51,108143.67,,HOLD
2025-10-20 11:32:10.129136+09:00,108303.94,108149.14,,HOLD
2025-10-20 11:33:10.437870+09:00,108362.11,108154.60,,HOLD
2025-10-20 11:34:10.742681+09:00,108361.5,108159.47,,HOLD
2025-10-20 11:35:11.044858+09:00,108476.83,108167.41,,HOLD
2025-10-20 11:36:11.356390+09:00,108679.87,108179.41,,HOLD
2025-10-20 11:37:11.667790+09:00,108638.84,108190.66,,HOLD
2025-10-20 11:38:11.963420+09:00,108676.08,108202.88,,HOLD
2025-10-20 11:39:12.271198+09:00,108745.91,108215.63,,HOLD
2025-10-20 11:40:12.579956+09:00,108788.5,108228.89,,HOLD
2025-10-20 11:41:12.889478+09:00,108721.65,108239.77,,HOLD
2025-10-20 11:42:13.202777+09:00,108731.05,108251.63,,HOLD
2025-10-20 11:43:13.511966+09:00,108739.81,108264.60,,HOLD
2025-10-20 11:44:13.818766+09:00,108763.24,108278.13,,HOLD
2025-10-20 11:45:14.129004+09:00,108747.06,108290.19,,HOLD
2025-10-20 11:46:14.439921+09:00,108827.77,108303.96,,HOLD
2025-10-20 11:47:14.749496+09:00,108815.66,108318.03,,HOLD
2025-10-20 11:48:15.099487+09:00,108764.63,108330.74,,HOLD
2025-10-20 11:49:15.407032+09:00,108706.5,108343.76,,HOLD
2025-10-20 11:50:15.714254+09:00,108842.99,108359.55,,HOLD
2025-10-20 11:51:16.026237+09:00,108881.62,108377.68,,HOLD
2025-10-20 11:52:16.336543+09:00,108795.45,108394.76,,HOLD
2025-10-20 11:53:16.648343+09:00,108760.0,108411.94,,HOLD
2025-10-20 11:54:16.956839+09:00,108806.42,108428.27,,HOLD
2025-10-20 11:55:17.265986+09:00,108738.29,108443.69,,HOLD
2025-10-20 11:56:17.577229+09:00,108736.0,108460.06,,HOLD
2025-10-20 11:57:17.888535+09:00,108753.31,108475.73,,HOLD
2025-10-20 11:58:18.198451+09:00,108797.81,108493.82,,HOLD
2025-10-20 11:59:18.505462+09:00,108764.5,108510.99,,HOLD
2025-10-20 12:00:18.813768+09:00,108755.0,108528.18,,HOLD
2025-10-20 12:01:19.124090+09:00,108744.31,108544.85,,HOLD
2025-10-20 12:02:19.429565+09:00,108730.6,108562.24,,HOLD
2025-10-20 12:03:19.739883+09:00,108706.03,108576.67,,HOLD
2025-10-20 12:04:20.049658+09:00,108683.3,108589.34,,HOLD
2025-10-20 12:05:20.358300+09:00,108702.32,108603.20,,HOLD
2025-10-20 12:06:20.655009+09:00,108707.41,108615.75,,HOLD
2025-10-20 12:07:20.961775+09:00,108672.67,108623.68,,HOLD
2025-10-20 12:08:21.269062+09:00,108615.26,108627.90,,HOLD
2025-10-20 12:09:21.577225+09:00,108571.6,108631.40,,HOLD
2025-10-20 12:10:21.887446+09:00,108606.66,108637.14,,HOLD
2025-10-20 12:11:22.195064+09:00,108630.23,108640.95,,HOLD
2025-10-20 12:12:22.555511+09:00,108698.47,108646.85,,HOLD
2025-10-20 12:13:22.847361+09:00,108646.26,108650.29,,HOLD
2025-10-20 12:14:23.158782+09:00,108665.64,108653.39,,HOLD
2025-10-20 12:15:23.465156+09:00,108725.79,108658.99,,HOLD
2025-10-20 12:16:23.771134+09:00,108793.3,108666.86,,HOLD
2025-10-20 12:17:24.079807+09:00,108809.17,108675.54,,HOLD
2025-10-20 12:18:24.394662+09:00,108835.99,108684.32,,HOLD
2025-10-20 12:19:24.705043+09:00,108953.98,108695.46,,HOLD
2025-10-20 12:20:24.997742+09:00,108842.62,108703.95,,HOLD
2025-10-20 12:21:25.311191+09:00,108845.58,108713.39,,HOLD
2025-10-20 12:22:25.621897+09:00,108846.29,108724.24,,HOLD
2025-10-20 12:23:25.931110+09:00,108774.27,108732.48,,HOLD
2025-10-20 12:24:26.244258+09:00,108752.87,108740.31,,HOLD
2025-10-20 12:25:26.553536+09:00,108685.66,108744.48,,HOLD
2025-10-20 12:26:26.867358+09:00,108693.78,108744.76,,HOLD
2025-10-20 12:27:27.177024+09:00,108728.01,108746.55,,HOLD
2025-10-20 12:28:27.485018+09:00,108728.14,108747.59,,HOLD
2025-10-20 12:29:27.795130+09:00,108726.46,108747.20,,HOLD
2025-10-20 12:30:28.104063+09:00,108816.73,108747.76,,HOLD
2025-10-20 12:31:28.399365+09:00,108740.11,108748.13,,HOLD
2025-10-20 12:32:28.709259+09:00,108782.46,108749.16,,HOLD
2025-10-20 12:33:29.016509+09:00,108706.4,108748.49,,HOLD
2025-10-20 12:34:29.324016+09:00,108703.37,108747.29,,HOLD
2025-10-20 12:35:29.632071+09:00,108702.72,108746.41,,HOLD
2025-10-20 12:36:29.941859+09:00,108758.75,108745.03,,HOLD
2025-10-20 12:37:30.235836+09:00,108753.48,108743.78,,HOLD
2025-10-20 12:38:30.546036+09:00,108743.21,108743.36,,HOLD
2025-10-20 12:39:30.858361+09:00,108792.22,108745.07,,HOLD
2025-10-20 12:40:31.167682+09:00,108890.58,108746.02,,HOLD
2025-10-20 12:41:31.474769+09:00,108891.57,108746.22,,HOLD
2025-10-20 12:42:31.784588+09:00,108958.47,108749.48,,HOLD
2025-10-20 12:43:32.096041+09:00,109153.29,108757.35,,HOLD
2025-10-20 12:44:32.408931+09:00,109130.52,108763.83,,HOLD
2025-10-20 12:45:32.720963+09:00,109211.66,108773.30,,HOLD
2025-10-20 12:46:33.019332+09:00,109155.0,108781.68,,HOLD
2025-10-20 12:47:33.327481+09:00,109137.63,108789.36,,HOLD
2025-10-20 12:48:33.634904+09:00,109245.83,108798.32,,HOLD
2025-10-20 12:49:33.941408+09:00,109313.67,108809.31,,HOLD
2025-10-20 12:50:34.249306+09:00,109626.87,108826.74,,HOLD
2025-10-20 12:51:34.556618+09:00,109925.64,108850.37,,HOLD
2025-10-20 12:52:34.870142+09:00,110005.16,108875.86,,HOLD
2025-10-20 12:53:35.179412+09:00,110023.47,108902.21,,HOLD
2025-10-20 12:54:35.486412+09:00,110252.52,108933.60,,HOLD
2025-10-20 12:55:35.793884+09:00,110204.53,108963.64,,HOLD
2025-10-20 12:56:36.093964+09:00,110278.0,108995.05,,HOLD
2025-10-20 12:57:36.406510+09:00,110214.93,109025.90,,HOLD
2025-10-20 12:58:36.713716+09:00,110160.72,109056.81,,HOLD
2025-10-20 12:59:37.024011+09:00,110166.43,109088.70,,HOLD
2025-10-20 13:00:37.333180+09:00,110176.44,109120.10,,HOLD
2025-10-20 13:01:37.642347+09:00,110209.14,109151.68,,HOLD
2025-10-20 13:02:37.950177+09:00,110133.84,109180.38,,HOLD
2025-10-20 13:03:38.264668+09:00,110119.23,109209.84,,HOLD
2025-10-20 13:04:38.575440+09:00,110269.58,109241.92,,HOLD
2025-10-20 13:05:38.883521+09:00,110336.38,109274.13,,HOLD
2025-10-20 13:06:39.192893+09:00,110325.76,109304.78,,HOLD
2025-10-20 13:07:39.503429+09:00,110357.99,109335.76,,HOLD
2025-10-20 13:08:39.815252+09:00,110211.59,109363.27,,HOLD
2025-10-20 13:09:40.123290+09:00,110182.98,109387.85,,HOLD
2025-10-20 13:10:40.429794+09:00,110249.56,109415.99,,HOLD
2025-10-20 13:11:40.741846+09:00,110295.48,109444.99,,HOLD
2025-10-20 13:12:41.050907+09:00,110335.45,109474.77,,HOLD
2025-10-20 13:13:41.359435+09:00,110365.31,109506.59,,HOLD
2025-10-20 13:14:41.669583+09:00,110363.16,109538.80,,HOLD
2025-10-20 13:15:41.958311+09:00,110317.85,109571.44,,HOLD
2025-10-20 13:16:42.283826+09:00,110190.1,109601.37,,HOLD
2025-10-20 13:17:42.593100+09:00,110219.19,109631.19,,HOLD
2025-10-20 13:18:42.902319+09:00,110116.94,109658.97,,HOLD
2025-10-20 13:19:43.211358+09:00,110146.75,109687.37,,HOLD
2025-10-20 13:20:43.517487+09:00,110155.92,109714.16,,HOLD
2025-10-20 13:21:43.829630+09:00,110054.19,109740.44,,HOLD
2025-10-20 13:22:44.138046+09:00,110089.9,109766.59,,HOLD
2025-10-20 13:23:44.441880+09:00,110018.01,109792.82,,HOLD
2025-10-20 13:24:44.750246+09:00,109988.6,109818.52,,HOLD
2025-10-20 13:25:45.062805+09:00,109981.1,109844.09,,HOLD
2025-10-20 13:26:45.372364+09:00,110029.49,109869.51,,HOLD
2025-10-20 13:27:45.680229+09:00,110050.22,109895.44,,HOLD
2025-10-20 13:28:45.992958+09:00,110048.43,109921.55,,HOLD
2025-10-20 13:29:46.304840+09:00,110056.01,109946.82,,HOLD
2025-10-20 13:30:46.618804+09:00,110189.34,109972.80,,HOLD
2025-10-20 13:31:46.927876+09:00,110216.87,109999.30,,HOLD
2025-10-20 13:32:47.233445+09:00,110293.53,110026.00,,HOLD
2025-10-20 13:33:47.540598+09:00,110160.26,110046.14,,HOLD
2025-10-20 13:34:47.848249+09:00,110158.98,110066.71,,HOLD
2025-10-20 13:35:48.158195+09:00,110149.99,110085.48,,HOLD
2025-10-20 13:36:48.471845+09:00,110120.56,110104.79,,HOLD
2025-10-20 13:37:48.776561+09:00,110156.73,110125.17,,HOLD
2025-10-20 13:38:49.088100+09:00,110231.15,110144.88,,HOLD
2025-10-20 13:39:49.390487+09:00,110226.57,110163.14,,HOLD
2025-10-20 13:40:49.702923+09:00,110251.65,110175.63,,HOLD
2025-10-20 13:41:50.014628+09:00,110233.12,110181.78,,HOLD
2025-10-20 13:42:50.327526+09:00,110281.3,110187.30,,HOLD
2025-10-20 13:43:50.635750+09:00,110275.06,110192.34,,HOLD
2025-10-20 13:44:50.943667+09:00,110251.26,110192.31,,HOLD
2025-10-20 13:45:51.251239+09:00,110251.26,110193.25,,HOLD
2025-10-20 13:46:51.559259+09:00,110274.97,110193.19,,HOLD
2025-10-20 13:47:51.872859+09:00,110273.6,110194.36,108973.03,HOLD
2025-10-20 13:48:52.185821+09:00,110274.97,110196.64,108983.50,HOLD
2025-10-20 13:49:52.497080+09:00,110229.89,110197.91,108993.72,HOLD
2025-10-20 13:50:52.809475+09:00,110212.56,110198.64,109004.30,HOLD
2025-10-20 13:51:53.117147+09:00,110221.0,110198.87,109014.63,HOLD
2025-10-20 13:52:53.427301+09:00,110277.72,110201.75,109025.19,HOLD
2025-10-20 13:53:53.726228+09:00,110301.57,110205.40,109036.16,HOLD
2025-10-20 13:54:54.035748+09:00,110322.69,110206.46,109047.69,HOLD
2025-10-20 13:55:54.349860+09:00,110383.18,110207.40,109059.60,HOLD
2025-10-20 13:56:54.656282+09:00,110453.76,110209.96,109071.71,HOLD
2025-10-20 13:57:54.967321+09:00,110409.0,110210.98,109083.40,HOLD
2025-10-20 13:58:55.285723+09:00,110419.04,110215.12,109095.55,HOLD
2025-10-20 13:59:55.595260+09:00,110442.27,110220.31,109107.66,HOLD
2025-10-20 14:00:55.903263+09:00,110326.02,110221.84,109119.42,HOLD
2025-10-20 14:01:56.213041+09:00,110320.01,110222.33,109131.09,HOLD
2025-10-20 14:02:56.523834+09:00,110377.31,110223.17,109142.83,HOLD
2025-10-20 14:03:56.831743+09:00,110322.22,110222.31,109154.00,HOLD
2025-10-20 14:04:57.138658+09:00,110325.79,110221.56,109165.03,HOLD
2025-10-20 14:05:57.447273+09:00,110300.43,110221.21,109176.14,HOLD
2025-10-20 14:06:57.755608+09:00,110331.0,110224.03,109187.39,HOLD
2025-10-20 14:07:58.070445+09:00,110417.39,110227.99,109199.10,HOLD
2025-10-20 14:08:58.379478+09:00,110427.33,110234.20,109210.91,HOLD
2025-10-20 14:09:58.693074+09:00,110452.86,110240.32,109222.63,HOLD
2025-10-20 14:10:59.002582+09:00,110411.04,110245.42,109234.06,HOLD
2025-10-20 14:11:59.309754+09:00,110389.38,110252.13,109245.12,HOLD
2025-10-20 14:12:59.620775+09:00,110407.28,110258.48,109256.46,HOLD
2025-10-20 14:13:59.930262+09:00,110462.95,110267.37,109268.32,HOLD
2025-10-20 14:15:00.240102+09:00,110544.51,110278.49,109280.61,HOLD
2025-10-20 14:16:00.555375+09:00,110507.33,110289.02,109292.43,HOLD
2025-10-20 14:17:00.860968+09:00,110506.58,110298.56,109304.26,HOLD
2025-10-20 14:18:01.171427+09:00,110484.94,110307.25,109316.13,HOLD
2025-10-20 14:19:01.482532+09:00,110450.43,110315.29,109327.73,HOLD
2025-10-20 14:20:01.775625+09:00,110507.8,110324.33,109340.00,HOLD
2025-10-20 14:21:02.085938+09:00,110647.24,110333.49,109352.96,HOLD
2025-10-20 14:22:02.397629+09:00,110573.19,110340.61,109365.96,HOLD
2025-10-20 14:23:02.706972+09:00,110658.85,110347.92,109379.54,HOLD
2025-10-20 14:24:03.016038+09:00,110693.93,110358.59,109393.51,HOLD
2025-10-20 14:25:03.325553+09:00,110689.6,110369.21,109407.00,HOLD
2025-10-20 14:26:03.635857+09:00,110651.64,110379.24,109420.43,HOLD
2025-10-20 14:27:03.946546+09:00,110580.0,110388.43,109433.74,HOLD
2025-10-20 14:28:04.254419+09:00,110586.7,110397.03,109446.82,HOLD
2025-10-20 14:29:04.567306+09:00,110573.2,110403.87,109460.22,HOLD
2025-10-20 14:30:04.876163+09:00,110570.76,110410.75,109473.55,HOLD
2025-10-20 14:31:05.187527+09:00,110680.49,110419.33,109487.47,HOLD
2025-10-20 14:32:05.493702+09:00,110696.11,110428.59,109501.40,HOLD
2025-10-20 14:33:05.806992+09:00,110723.25,110437.43,109515.71,HOLD
2025-10-20 14:34:06.088788+09:00,110784.29,110447.61,109529.71,HOLD
2025-10-20 14:35:06.402285+09:00,110714.36,110456.87,109543.03,HOLD
2025-10-20 14:36:06.717669+09:00,110728.58,110466.42,109556.63,HOLD
2025-10-20 14:37:07.029497+09:00,110761.75,110476.16,109570.03,HOLD
2025-10-20 14:38:07.337227+09:00,110766.43,110486.01,109582.49,HOLD
2025-10-20 14:39:07.634399+09:00,110771.24,110495.94,109594.32,HOLD
2025-10-20 14:40:07.943932+09:00,110692.21,110505.18,109605.80,HOLD
2025-10-20 14:41:08.257616+09:00,110686.4,110514.66,109617.63,HOLD
2025-10-20 14:42:08.571953+09:00,110666.01,110523.56,109628.77,HOLD
2025-10-20 14:43:08.883993+09:00,110697.52,110531.96,109640.24,HOLD
2025-10-20 14:44:09.192301+09:00,110720.0,110540.33,109651.46,HOLD
2025-10-20 14:45:09.501159+09:00,110796.75,110549.81,109662.90,HOLD
2025-10-20 14:46:09.810142+09:00,110808.92,110558.32,109674.71,HOLD
2025-10-20 14:47:10.121186+09:00,110739.68,110564.04,109686.41,HOLD
2025-10-20 14:48:10.429906+09:00,110762.33,110571.11,109698.35,HOLD
2025-10-20 14:49:10.743126+09:00,110803.67,110578.80,109710.38,HOLD
2025-10-20 14:50:11.053644+09:00,110883.2,110587.62,109722.81,HOLD
2025-10-20 14:51:11.363441+09:00,110832.53,110597.75,109734.88,HOLD
2025-10-20 14:52:11.672856+09:00,110821.96,110607.79,109747.12,HOLD
2025-10-20 14:53:11.978219+09:00,110860.85,110617.46,109759.91,HOLD
2025-10-20 14:54:12.295022+09:00,110964.44,110630.30,109772.92,HOLD
2025-10-20 14:55:12.605494+09:00,111004.52,110643.88,109786.14,HOLD
2025-10-20 14:56:12.910718+09:00,111034.0,110658.55,109798.92,HOLD
2025-10-20 14:57:13.225303+09:00,110949.99,110670.93,109810.27,HOLD
2025-10-20 14:58:13.534079+09:00,110914.42,110680.87,109821.65,HOLD
2025-10-20 14:59:13.846787+09:00,111000.0,110692.32,109833.27,HOLD
2025-10-20 15:00:14.159340+09:00,111026.53,110703.80,109844.67,HOLD
2025-10-20 15:01:14.478936+09:00,111031.7,110716.21,109855.89,HOLD
2025-10-20 15:02:14.790227+09:00,111060.74,110729.64,109867.58,HOLD
2025-10-20 15:03:15.099367+09:00,111126.46,110744.02,109879.56,HOLD
2025-10-20 15:04:15.389531+09:00,111048.93,110755.74,109891.11,HOLD
2025-10-20 15:05:15.703600+09:00,111189.94,110768.65,109903.24,HOLD
2025-10-20 15:06:16.011449+09:00,111170.01,110781.90,109915.35,HOLD
2025-10-20 15:07:16.321402+09:00,111096.93,110793.71,109926.70,HOLD
2025-10-20 15:08:16.626486+09:00,111036.74,110804.74,109937.81,HOLD
2025-10-20 15:09:16.935997+09:00,111123.86,110818.21,109949.60,HOLD
2025-10-20 15:10:17.244420+09:00,111143.5,110830.93,109961.79,HOLD
2025-10-20 15:11:17.555455+09:00,111176.73,110841.52,109973.46,HOLD
2025-10-20 15:12:17.866405+09:00,111204.55,110854.14,109985.07,HOLD
2025-10-20 15:13:18.179891+09:00,111202.2,110865.01,109997.10,HOLD
2025-10-20 15:14:18.490060+09:00,111208.43,110875.30,110009.35,HOLD
2025-10-20 15:15:18.800136+09:00,111196.32,110885.44,110021.30,HOLD
2025-10-20 15:16:19.092380+09:00,111166.21,110895.73,110033.44,HOLD
2025-10-20 15:17:19.402366+09:00,111245.59,110909.04,110045.98,HOLD
2025-10-20 15:18:19.712642+09:00,111225.56,110921.82,110058.34,HOLD
2025-10-20 15:19:20.021625+09:00,111260.93,110935.57,110070.66,HOLD
2025-10-20 15:20:20.335706+09:00,111230.07,110948.76,110082.99,HOLD
2025-10-20 15:21:20.640554+09:00,111289.22,110960.93,110095.66,HOLD
2025-10-20 15:22:20.947379+09:00,111204.62,110971.10,110107.96,HOLD
2025-10-20 15:23:21.255707+09:00,111163.61,110979.91,110120.13,HOLD
2025-10-20 15:24:21.564928+09:00,111160.82,110987.44,110132.40,HOLD
2025-10-20 15:25:21.871453+09:00,111125.78,110995.67,110144.61,HOLD
2025-10-20 15:26:22.183685+09:00,111157.35,111004.24,110156.89,HOLD
2025-10-20 15:27:22.491824+09:00,111041.56,111009.84,110168.56,HOLD
2025-10-20 15:28:22.791005+09:00,111026.85,111015.05,110180.33,HOLD
2025-10-20 15:29:23.101714+09:00,111050.42,111020.63,110192.50,HOLD
2025-10-20 15:30:23.414854+09:00,111087.21,111028.53,110205.08,HOLD
2025-10-20 15:31:23.714385+09:00,111111.0,111037.02,110217.60,HOLD
2025-10-20 15:32:24.024592+09:00,111147.97,111046.66,110230.19,HOLD
2025-10-20 15:33:24.338208+09:00,111156.36,111055.84,110242.48,HOLD
2025-10-20 15:34:24.642994+09:00,111256.66,111066.57,110255.53,HOLD
2025-10-20 15:35:24.950884+09:00,111298.3,111076.60,110268.70,HOLD
2025-10-20 15:36:25.259181+09:00,111267.53,111085.78,110281.41,HOLD
2025-10-20 15:37:25.551993+09:00,111309.97,111097.18,110293.99,HOLD
2025-10-20 15:38:25.860543+09:00,111327.53,111108.49,110306.58,HOLD
2025-10-20 15:39:26.174433+09:00,111204.0,111116.49,110318.42,HOLD
2025-10-20 15:40:26.486322+09:00,111229.93,111123.43,110329.80,HOLD
2025-10-20 15:41:26.795390+09:00,111257.04,111131.92,110341.87,HOLD
2025-10-20 15:42:27.104433+09:00,111256.54,111140.61,110353.93,HOLD
2025-10-20 15:43:27.403738+09:00,111259.72,111148.59,110366.00,HOLD
2025-10-20 15:44:27.713457+09:00,111319.33,111155.68,110378.72,HOLD
2025-10-20 15:45:28.026451+09:00,111256.23,111160.72,110391.24,HOLD
2025-10-20 15:46:28.333376+09:00,111163.55,111163.31,110403.63,HOLD
2025-10-20 15:47:28.645025+09:00,111276.33,111169.84,110416.54,HOLD
2025-10-20 15:48:28.956134+09:00,111254.3,111176.63,110429.17,HOLD
2025-10-20 15:49:29.268258+09:00,111261.93,111181.87,110441.84,HOLD
2025-10-20 15:50:29.580000+09:00,111224.78,111185.84,110454.33,HOLD
2025-10-20 15:51:29.882353+09:00,111255.58,111190.31,110466.53,HOLD
2025-10-20 15:52:30.194156+09:00,111250.04,111194.10,110479.08,HOLD
2025-10-20 15:53:30.504214+09:00,111281.52,111197.20,110491.57,HOLD
2025-10-20 15:54:30.812484+09:00,111271.48,111201.65,110504.40,HOLD
2025-10-20 15:55:31.124482+09:00,111350.01,111204.85,110517.63,HOLD
2025-10-20 15:56:31.436032+09:00,111341.19,111208.28,110530.82,HOLD
2025-10-20 15:57:31.723896+09:00,111342.17,111213.18,110543.74,HOLD
2025-10-20 15:58:32.005474+09:00,111324.3,111218.93,110556.59,HOLD
2025-10-20 15:59:32.317303+09:00,111300.0,111222.46,110569.38,HOLD
2025-10-20 16:00:32.629311+09:00,111209.3,111223.77,110581.46,HOLD
2025-10-20 16:01:32.924795+09:00,111123.38,111222.71,110592.63,HOLD
2025-10-20 16:02:33.226908+09:00,111184.61,111222.31,110604.09,HOLD
2025-10-20 16:03:33.541868+09:00,111221.34,111222.69,110615.41,HOLD
2025-10-20 16:04:33.853033+09:00,111221.94,111222.96,110625.75,HOLD
2025-10-20 16:05:34.159053+09:00,111311.15,111225.26,110636.65,HOLD
2025-10-20 16:06:34.472934+09:00,111217.51,111226.28,110646.68,HOLD
2025-10-20 16:07:34.786154+09:00,111150.04,111224.37,110656.66,HOLD
2025-10-20 16:08:35.099952+09:00,111191.19,111223.68,110666.92,HOLD
2025-10-20 16:09:35.385998+09:00,111153.66,111221.54,110676.46,HOLD
2025-10-20 16:10:35.698743+09:00,111284.07,111222.62,110686.32,HOLD
2025-10-20 16:11:36.008373+09:00,111267.02,111222.17,110694.52,HOLD
2025-10-20 16:12:36.327189+09:00,111288.53,111223.85,110701.33,HOLD
2025-10-20 16:13:36.638749+09:00,111281.48,111226.21,110707.71,HOLD
2025-10-20 16:14:36.953498+09:00,111270.04,111228.39,110713.95,HOLD
2025-10-20 16:15:37.269442+09:00,111311.16,111232.10,110719.24,HOLD
2025-10-20 16:16:37.582648+09:00,111305.35,111235.06,110724.74,HOLD
2025-10-20 16:17:37.891844+09:00,111327.94,111240.79,110729.99,HOLD
2025-10-20 16:18:38.202165+09:00,111249.13,111245.24,110735.16,HOLD
2025-10-20 16:19:38.512417+09:00,111298.54,111250.20,110740.85,HOLD
2025-10-20 16:20:38.823516+09:00,111316.49,111254.78,110746.60,HOLD
2025-10-20 16:21:39.136769+09:00,111326.19,111259.09,110752.35,HOLD
2025-10-20 16:22:39.451919+09:00,111357.46,111263.28,110758.09,HOLD
2025-10-20 16:23:39.764182+09:00,111309.87,111266.35,110763.97,HOLD
2025-10-20 16:24:40.077422+09:00,111260.0,111266.41,110769.68,HOLD
2025-10-20 16:25:40.391386+09:00,111259.99,111265.65,110774.63,HOLD
2025-10-20 16:26:40.703068+09:00,111259.97,111265.50,110779.25,HOLD
2025-10-20 16:27:41.017360+09:00,111309.16,111265.48,110784.16,HOLD
2025-10-20 16:28:41.328952+09:00,111393.8,111266.81,110789.34,HOLD
2025-10-20 16:29:41.635771+09:00,111367.14,111270.07,110795.12,HOLD
2025-10-20 16:30:41.944701+09:00,111310.77,111271.69,110800.76,HOLD
2025-10-20 16:31:42.254844+09:00,111298.55,111272.52,110806.00,HOLD
2025-10-20 16:32:42.567547+09:00,111275.88,111272.90,110810.91,HOLD
2025-10-20 16:33:42.884869+09:00,111292.7,111273.56,110815.69,HOLD
2025-10-20 16:34:43.199026+09:00,111292.69,111273.03,110820.33,HOLD
2025-10-20 16:35:43.510514+09:00,111287.05,111273.65,110824.95,HOLD
2025-10-20 16:36:43.815486+09:00,111250.01,111275.37,110829.61,HOLD
2025-10-20 16:37:44.130379+09:00,111249.06,111274.83,110834.91,HOLD
2025-10-20 16:38:44.445445+09:00,111166.52,111273.07,110839.64,HOLD
2025-10-20 16:39:44.758533+09:00,111205.76,111271.95,110845.09,HOLD
2025-10-20 16:40:45.067633+09:00,111217.73,111271.81,110850.44,HOLD
2025-10-20 16:41:45.378265+09:00,111264.87,111271.99,110855.99,HOLD
2025-10-20 16:42:45.695984+09:00,111225.96,111271.51,110861.84,HOLD
